StateName,Year,AvgHousePrice
NE,2013,120829.71607077178
NE,2014,125557.78521987534
NE,2015,131522.83390496732
NE,2016,138516.34299052483
NE,2017,145347.40919246137
NE,2018,153960.3948674573
NE,2019,161332.47674754827
NE,2020,169594.1215082665
NE,2021,189591.05451626243
NE,2022,212484.47490662045
NE,2023,221428.73135518713
NE,2024,226017.82887244015
NH,2000,117706.8957269493
NH,2001,132654.13719095074
NH,2002,149605.5058268657
NH,2003,169406.2822547053
NH,2004,190208.54303668693
NH,2005,209817.96597707647
NH,2006,220540.65282479604
NH,2007,218056.6222138754
NH,2008,207981.78658434778
NH,2009,194053.10422946687
NH,2010,188184.5839274293
NH,2011,182526.45732778285
NH,2012,181086.35495940747
NH,2013,183887.66725001222
NH,2014,187729.1424593859
NH,2015,193033.7001646812
NH,2016,199865.02875510752
NH,2017,211503.60592511122
NH,2018,225857.94305659612
NH,2019,236295.65207780467
NH,2020,255436.45752516072
NH,2021,307851.61736113444
NH,2022,357927.7475974056
NH,2023,381567.76967862627
NH,2024,397859.86172248214
NJ,2000,121859.76503592783
NJ,2001,132808.8184066948
NJ,2002,147007.06899081852
NJ,2003,169775.90574586877
NJ,2004,200495.4767786622
NJ,2005,237742.04923456514
NJ,2006,269901.13064264617
NJ,2007,269886.603498987
NJ,2008,256472.75391176253
NJ,2009,235017.08456179634
NJ,2010,224320.006200642
NJ,2011,211000.15711123575
NJ,2012,204522.80544085646
NJ,2013,209127.32787346008
NJ,2014,214161.3576722985
NJ,2015,214341.97403502706
NJ,2016,216954.00816686425
NJ,2017,221005.655688847
NJ,2018,230735.9785405505
NJ,2019,238517.94211730146
NJ,2020,252185.9070635024
NJ,2021,304098.52626098937
NJ,2022,359210.3377253058
NJ,2023,383087.8507296036
NJ,2024,400056.2076118209
NM,2000,NA
NM,2001,NA
NM,2002,166467.45796986116
NM,2003,173378.846048383
NM,2004,188215.10637643098
NM,2005,207260.73825551633
NM,2006,230625.1617429285
NM,2007,248138.31730360584
NM,2008,248883.09936511342
NM,2009,210883.4493712524
NM,2010,186858.06166712748
NM,2011,176500.41263530607
NM,2012,172512.0470214208
NM,2013,168902.2493687517
NM,2014,170145.7524924119
NM,2015,171637.65736139537
NM,2016,166263.57340861353
NM,2017,170024.3598998161
NM,2018,178492.0495743424
NM,2019,188107.6337959642
NM,2020,202424.02774694772
NM,2021,231717.49186071428
NM,2022,260918.0294179103
NM,2023,271222.540233776
NM,2024,278642.45076439605
NV,2000,160527.39310856164
NV,2001,170224.14839468937
NV,2002,182569.23414934392
NV,2003,201179.77557107926
NV,2004,248899.83317863123
NV,2005,317476.62735872786
NV,2006,341517.23031560495
NV,2007,298999.9512051978
NV,2008,243349.17198951333
NV,2009,183111.56859965748
NV,2010,158808.77723972773
NV,2011,142118.69462017977
NV,2012,140673.1773073761
NV,2013,162703.44839316222
NV,2014,185172.68313396964
NV,2015,200293.67284997783
NV,2016,219586.04955103167
NV,2017,238433.3626483504
NV,2018,264880.75579843245
NV,2019,285129.9241489965
NV,2020,302234.1249442641
NV,2021,358821.92620641517
NV,2022,413004.8827824886
NV,2023,398586.9912312239
NV,2024,407020.56980000855
NY,2000,77775.8401282916
NY,2001,83233.1879177406
NY,2002,90072.24921166367
NY,2003,98031.58506082528
NY,2004,107560.13782699149
NY,2005,119000.50275045613
NY,2006,129510.54036239831
NY,2007,134683.66689453632
NY,2008,135782.64733577395
NY,2009,130406.71555900908
NY,2010,128726.58619383203
NY,2011,126316.4387576394
NY,2012,125795.17106405344
NY,2013,127662.23591267869
NY,2014,129666.70678189359
NY,2015,131623.36518578083
NY,2016,135465.11166723305
NY,2017,140353.1992688806
NY,2018,146480.04149765387
NY,2019,151822.27747690934
NY,2020,160948.77529038687
NY,2021,185142.61529221508
NY,2022,206840.92585148325
NY,2023,217298.48117336145
NY,2024,224612.89123338676
OH,2000,90096.26290014971
OH,2001,94758.71384438955
OH,2002,98051.08139606346
OH,2003,101312.61350086678
OH,2004,105256.46070294734
OH,2005,108750.0987161216
OH,2006,110399.48421893087
OH,2007,110008.33891376942
OH,2008,107631.82445282103
OH,2009,104704.16775188806
OH,2010,101657.94154368149
OH,2011,98382.25054445076
OH,2012,98349.66694463447
OH,2013,101427.89179389499
OH,2014,104576.47789339675
OH,2015,108589.81543367342
OH,2016,113076.68348625142
OH,2017,117001.57132015968
OH,2018,123057.2382328669
OH,2019,129948.74100812439
OH,2020,139221.49278874084
OH,2021,158968.81535350694
OH,2022,175441.92139227214
OH,2023,182697.80068646715
OH,2024,188566.98932749094
OK,2000,73626.71968757831
OK,2001,77103.43481301508
OK,2002,79826.06506067791
OK,2003,82462.22566813062
OK,2004,85117.38144939346
OK,2005,89125.1302024811
OK,2006,93453.70712580279
OK,2007,98258.31268077233
OK,2008,99828.28952151505
OK,2009,99109.50790083875
OK,2010,97648.35601361124
OK,2011,95724.97435798189
OK,2012,96785.91718557417
OK,2013,99706.58057455717
OK,2014,102444.41226856355
OK,2015,105916.22678008272
OK,2016,108227.58330231157
OK,2017,108352.66979550198
OK,2018,111803.83789782626
OK,2019,115393.31236798705
OK,2020,122219.28607682185
OK,2021,137844.2459015139
OK,2022,156331.61700971524
OK,2023,163277.80007550475
OK,2024,165866.61419311987
OR,2000,137851.43784708797
OR,2001,144928.49038532516
OR,2002,151155.72846710897
OR,2003,159308.29455015704
OR,2004,176153.0059297726
OR,2005,206680.65792640054
OR,2006,244208.44162731932
OR,2007,259586.31096678803
OR,2008,242494.4638081671
OR,2009,211649.40903687745
OR,2010,196379.67641118646
OR,2011,183108.3132130597
OR,2012,179636.00402602396
OR,2013,189920.2992669388
OR,2014,203081.18165286627
OR,2015,216575.8660663341
OR,2016,233312.0906817494
OR,2017,253817.7813682841
OR,2018,275510.43323906616
OR,2019,291270.3785752416
OR,2020,312909.2887826117
OR,2021,376487.5365732252
OR,2022,431870.10863046214
OR,2023,431191.9902016075
OR,2024,434652.89428958716
PA,2000,85629.98953804813
PA,2001,90996.68068298686
PA,2002,97269.68779365011
PA,2003,104689.72504148204
PA,2004,113574.8968264644
PA,2005,124209.16529770092
PA,2006,135508.03600052604
PA,2007,141080.3350895255
PA,2008,140624.0200384459
PA,2009,127326.08424035907
PA,2010,125009.90460537329
PA,2011,121571.59627096185
PA,2012,122184.19580807204
PA,2013,123127.59163649834
PA,2014,125166.73780124282
PA,2015,126576.44177239857
PA,2016,129085.78143617717
PA,2017,133061.16422340836
PA,2018,138635.69810782556
PA,2019,143690.18171639048
PA,2020,152669.91562110092
PA,2021,172979.90747449978
PA,2022,191738.02995270715
PA,2023,200935.8146560355
PA,2024,206504.9830855002
RI,2000,142365.10096320094
RI,2001,158088.82597032533
RI,2002,184269.65441401114
RI,2003,220983.55788917167
RI,2004,258726.29345160248
RI,2005,290380.77618360106
RI,2006,301181.53502118273
RI,2007,287725.7773993188
RI,2008,267581.8072010463
RI,2009,239643.98775889166
RI,2010,236414.80606780027
RI,2011,224788.9277813143
RI,2012,216092.51506025516
RI,2013,223947.5320065739
RI,2014,233824.69313159824
RI,2015,241677.82789194208
RI,2016,257007.53702419857
RI,2017,275543.51240776357
RI,2018,292793.59182495595
RI,2019,303344.75458865135
RI,2020,323184.7855880762
RI,2021,374804.34962772636
RI,2022,417318.48804480856
RI,2023,437054.9096010355
RI,2024,455762.32354617794
SC,2000,117589.84383845572
SC,2001,126584.10382894958
SC,2002,132385.9900765454
SC,2003,133602.45446941248
SC,2004,134351.72772400876
SC,2005,143373.42099487252
SC,2006,155485.51106067307
SC,2007,162648.3123385761
SC,2008,156998.3645353812
SC,2009,140055.0812049822
SC,2010,133583.933261178
SC,2011,128006.91590661508
SC,2012,129202.14040494773
SC,2013,133646.47499187844
SC,2014,133460.3651057935
SC,2015,137896.74686923754
SC,2016,144679.725508341
SC,2017,150468.6649969896
SC,2018,158663.7410133749
SC,2019,165858.08992918892
SC,2020,176330.32092986474
SC,2021,204600.28665949142
SC,2022,243301.18784986268
SC,2023,256653.52588197932
SC,2024,263416.5585887588
