StateName,Year,AvgHousePrice
IN,2000,98548.83315591681
IN,2001,108616.78104218355
IN,2002,110240.80621567999
IN,2003,112497.76389330567
IN,2004,115586.23288042525
IN,2005,116216.91054729292
IN,2006,118148.75435551412
IN,2007,117793.26788182097
IN,2008,116661.4037837218
IN,2009,106322.32291100342
IN,2010,102405.64029030527
IN,2011,99890.86755805029
IN,2012,98904.12860859417
IN,2013,101130.5255576327
IN,2014,104073.08028590515
IN,2015,107916.83017068122
IN,2016,112501.26758535692
IN,2017,117793.55167467901
IN,2018,125367.73461931245
IN,2019,133633.15043777498
IN,2020,143687.59106201827
IN,2021,164396.9430368322
IN,2022,184863.38911648252
IN,2023,193134.1407479995
IN,2024,198085.76275088656
KS,2000,79990.3080589325
KS,2001,83894.90775404603
KS,2002,90009.02555354241
KS,2003,92858.66226672559
KS,2004,102632.82242672294
KS,2005,112363.10805798696
KS,2006,112031.03559378958
KS,2007,115911.6924641309
KS,2008,117604.61812856949
KS,2009,115406.38462821112
KS,2010,107356.4427059482
KS,2011,102893.40592868706
KS,2012,102336.04606419495
KS,2013,102390.05196702442
KS,2014,105487.80986580554
KS,2015,109392.87856413156
KS,2016,110730.8370059557
KS,2017,112455.0334949616
KS,2018,116148.54969282505
KS,2019,121125.32626588711
KS,2020,128910.73786129901
KS,2021,144637.9216803692
KS,2022,161241.43804206428
KS,2023,167677.45391780537
KS,2024,170496.58416482236
KY,2000,77144.93013128168
KY,2001,80951.15881222794
KY,2002,83390.68930231352
KY,2003,85445.91304646406
KY,2004,87958.47320860533
KY,2005,92066.01505253598
KY,2006,94958.27991482802
KY,2007,97149.00666494083
KY,2008,97126.89605523988
KY,2009,94737.21539553716
KY,2010,92860.09476746916
KY,2011,91023.9260183945
KY,2012,91555.98499185327
KY,2013,92425.97740002417
KY,2014,94468.39357446838
KY,2015,97761.63435906707
KY,2016,102528.64703532783
KY,2017,107165.3458874972
KY,2018,113854.26525713922
KY,2019,119809.44748914108
KY,2020,129692.92945432373
KY,2021,147124.1821824478
KY,2022,164952.72002830543
KY,2023,172662.74169944826
KY,2024,174980.31949306355
LA,2000,92657.7872294849
LA,2001,97965.76065734882
LA,2002,106800.73248714264
LA,2003,112910.54435181103
LA,2004,119101.76276783209
LA,2005,126153.34819577287
LA,2006,136068.10768382373
LA,2007,140496.12984557264
LA,2008,141724.430104307
LA,2009,135928.65833994147
LA,2010,130605.59709790777
LA,2011,127283.86341280793
LA,2012,128856.22247474354
LA,2013,134022.19917369023
LA,2014,138361.63482381887
LA,2015,145517.69652437605
LA,2016,150245.89642617485
LA,2017,149601.80016258763
LA,2018,150118.6760579308
LA,2019,154981.10229562718
LA,2020,161903.78697981892
LA,2021,166441.53835066053
LA,2022,172709.71933941
LA,2023,167782.26200744414
LA,2024,163521.6262152698
MA,2000,198350.33252403917
MA,2001,225493.6098534394
MA,2002,255032.10045024334
MA,2003,288750.8960723078
MA,2004,323491.0263140902
MA,2005,356885.224452729
MA,2006,366592.94569667237
MA,2007,355685.9415261242
MA,2008,339921.63483543566
MA,2009,321356.0211651259
MA,2010,319666.0241937177
MA,2011,311310.15740982513
MA,2012,305192.35727400077
MA,2013,315078.64622924506
MA,2014,328625.3419573396
MA,2015,339186.4591642773
MA,2016,356982.92019173584
MA,2017,377148.52532694733
MA,2018,401062.7709086572
MA,2019,417120.44171731017
MA,2020,439096.3139042409
MA,2021,520785.15885788185
MA,2022,605643.965166646
MA,2023,630125.7826952846
MA,2024,654862.3209902963
MD,2000,129000.02703640476
MD,2001,136884.94245162664
MD,2002,147223.70499637257
MD,2003,167671.4849248391
MD,2004,187516.84563237685
MD,2005,228334.92204651143
MD,2006,247292.21903458706
MD,2007,258265.6049002556
MD,2008,246944.06248646294
MD,2009,222743.74397077513
MD,2010,210884.22102140714
MD,2011,208454.53203227924
MD,2012,194968.33952289645
MD,2013,200361.07214520342
MD,2014,206613.30984778132
MD,2015,209713.22747933754
MD,2016,212600.4783177612
MD,2017,217897.39206119452
MD,2018,226032.37137627334
MD,2019,234406.74456549855
MD,2020,246157.22297213267
MD,2021,279554.99901369796
MD,2022,305107.6655045765
MD,2023,313167.77859120833
MD,2024,318902.15749983507
ME,2000,97000.59221896966
ME,2001,106328.23764294374
ME,2002,117223.51014499144
ME,2003,128923.58114805998
ME,2004,145854.34583030603
ME,2005,163860.10064304696
ME,2006,171399.96672118627
ME,2007,172318.43370010937
ME,2008,169665.71880428938
ME,2009,160428.47158951106
ME,2010,155445.80858509816
ME,2011,152845.1486391487
ME,2012,151846.6135273597
ME,2013,153692.60377522433
ME,2014,156979.60873255774
ME,2015,160381.14845379183
ME,2016,166991.2922006604
ME,2017,177349.7890621009
ME,2018,188933.57434931787
ME,2019,198216.235140045
ME,2020,215734.7818199456
ME,2021,260549.11849334298
ME,2022,299237.14036708616
ME,2023,320190.48675757746
ME,2024,334241.8393296028
MI,2000,105448.64435455891
MI,2001,112063.2745528988
MI,2002,116978.75557333045
MI,2003,120195.86412752156
MI,2004,125160.72691891952
MI,2005,129927.31545416945
MI,2006,131361.42964933347
MI,2007,127596.09896283213
MI,2008,118104.37287581956
MI,2009,107396.61529192523
MI,2010,102825.91167406934
MI,2011,98377.71076617544
MI,2012,99392.42871591265
MI,2013,106267.51593470603
MI,2014,112830.86476913955
MI,2015,117936.02803184929
MI,2016,123910.05877906973
MI,2017,130560.11017108079
MI,2018,139662.9441467414
MI,2019,148120.87988200586
MI,2020,158341.3582623213
MI,2021,180556.32823437225
MI,2022,199248.17763923988
MI,2023,205328.7393440465
MI,2024,209186.34341909364
MN,2000,116347.49794537175
MN,2001,131752.76622105425
MN,2002,142572.81435120438
MN,2003,152865.88192656293
MN,2004,163549.46403064276
MN,2005,169991.25431429828
MN,2006,174623.61271476568
MN,2007,172090.66990310125
MN,2008,165953.42824285701
MN,2009,157033.22713307364
MN,2010,149555.55588451715
MN,2011,140058.46249052114
MN,2012,137892.08028892791
MN,2013,144968.7073308476
MN,2014,150200.1469511723
MN,2015,156064.7360950009
MN,2016,164780.09336531203
MN,2017,172881.5376893927
MN,2018,181395.80027545843
MN,2019,190600.59366562474
MN,2020,201240.09430477122
MN,2021,225947.50698241495
MN,2022,250809.1863529382
MN,2023,258091.89230242948
MN,2024,261699.67697257083
MO,2000,92911.98434784228
MO,2001,98250.70455021011
MO,2002,103208.68023438517
MO,2003,107794.55602620951
MO,2004,109329.04622559709
MO,2005,116658.02550217003
MO,2006,124044.59175509578
MO,2007,126347.36700040722
MO,2008,122076.59898163786
MO,2009,116866.04306224883
MO,2010,114544.93753020163
MO,2011,109893.39920256654
MO,2012,108117.92986584619
MO,2013,111476.90576659696
MO,2014,114442.52505637692
MO,2015,117913.08258022432
MO,2016,121454.42075397675
MO,2017,125744.98346421123
MO,2018,130990.0622966323
MO,2019,137413.63900575752
MO,2020,146228.60641532918
MO,2021,165759.68832531737
MO,2022,186087.93390404232
MO,2023,192776.97959284027
MO,2024,195411.64651721023
MS,2000,NA
MS,2001,NA
MS,2002,NA
MS,2003,102255.90639904432
MS,2004,104584.21546534766
MS,2005,110283.07079413357
MS,2006,118684.95919779594
MS,2007,123081.35066416734
MS,2008,117011.53555382593
MS,2009,128844.7726890012
MS,2010,134457.77182917137
MS,2011,130396.06254992423
MS,2012,112797.0930538303
MS,2013,111779.1456698038
MS,2014,113694.4376267485
MS,2015,121565.5780619787
MS,2016,119916.36438506191
MS,2017,120651.0938334467
MS,2018,123458.54683133123
MS,2019,126997.5061463153
MS,2020,131269.45920297754
MS,2021,143417.49999732204
MS,2022,153464.64144859725
MS,2023,149537.97307096233
MS,2024,149743.22465361774
MT,2000,NA
MT,2001,NA
MT,2002,NA
MT,2003,NA
MT,2004,NA
MT,2005,202619.83949361017
MT,2006,212355.83466762712
MT,2007,208101.3593668414
MT,2008,199384.67992819194
MT,2009,214709.43798033247
MT,2010,211859.09257697628
MT,2011,202567.5965508371
MT,2012,190374.04593193892
MT,2013,199818.26483314484
MT,2014,210085.73731883024
MT,2015,222157.80271090718
MT,2016,235554.909197274
MT,2017,248677.62596989315
MT,2018,264594.98972399917
MT,2019,279080.64101237204
MT,2020,301367.9944053836
MT,2021,373695.8144326207
MT,2022,448989.1139308975
MT,2023,451746.3299248689
MT,2024,463793.93206414196
NC,2000,107050.72227972365
NC,2001,113550.2452870719
NC,2002,117255.08238447504
NC,2003,122562.5308540896
NC,2004,126318.85973305977
NC,2005,136242.31754175067
NC,2006,145864.35214980264
NC,2007,152807.75205004154
NC,2008,155279.79259878935
NC,2009,150550.06631589384
NC,2010,145344.5047049428
NC,2011,138757.58686956027
NC,2012,136926.6633173262
NC,2013,138156.26622037953
NC,2014,140836.32452317874
NC,2015,143867.74446354154
NC,2016,146386.72101688207
NC,2017,152581.46733129432
NC,2018,161361.13131289132
NC,2019,170071.86376245832
NC,2020,181280.1781412281
NC,2021,214959.32423942792
NC,2022,253255.52006903858
NC,2023,267077.4067050787
NC,2024,273468.09621721954
ND,2000,NA
ND,2001,NA
ND,2002,NA
ND,2003,NA
ND,2004,NA
ND,2005,NA
ND,2006,NA
ND,2007,NA
ND,2008,NA
ND,2009,164620.42736363606
ND,2010,159952.27564511786
ND,2011,166059.97689809158
ND,2012,181338.12531401194
ND,2013,208467.13525697627
ND,2014,221798.13470414112
